,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
695,CHANGOK AN,w,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",VT1,1.0,5.6,8.366,0.1,13.866
696,CHANGOK AN,w,PRK,2023-09-24,hangzhou 2022 19th asian games,final,"hangzhou, china",VT2,1.0,5.6,8.666,0.1,14.166
697,CHANGOK AN,w,PRK,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",VT2,1.0,5.0,8.9,0.1,13.8
699,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",BB,13.0,4.8,7.4,,12.2
700,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",BB,7.0,4.9,7.633,,12.533
701,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",FX,15.0,5.2,7.2,,12.4
702,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",FX,8.0,5.2,6.933,,12.133
703,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",UB,19.0,4.3,7.033,,11.333
704,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",UB,6.0,4.2,7.366,,11.566
705,YEONJEONG AN,w,KOR,2023-09-24,hangzhou 2022 19th asian games,aafinal,"hangzhou, china",VT,6.0,4.2,8.533,,12.733
706,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",BB,22.0,4.1,3.95,,8.05
707,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",FX,7.0,4.4,7.45,,11.85
708,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",FX,8.0,4.1,7.55,,11.65
709,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT1,8.0,3.8,8.25,,12.05
710,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",VT1,8.0,3.6,8.2,0.1,11.7
711,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",VT2,8.0,3.4,8.6,,12.0
712,ANASTASIJA ANANJEVA,w,LAT,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT2,8.0,3.4,8.4,,11.8
713,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,117.0,4.7,3.533,,8.233
714,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,101.0,4.4,6.4,,10.8
715,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",UB,111.0,2.7,5.933,,8.633
716,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,87.0,3.8,8.266,,12.066
717,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,24.0,3.8,8.266,,12.066
718,ANASTASIJA ANANJEVA,w,LAT,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,24.0,3.4,8.5,,11.9
719,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,151.0,4.5,4.966,,9.466
720,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,145.0,4.4,6.166,,10.566
721,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,148.0,3.4,6.066,,9.466
722,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,128.0,3.8,8.633,,12.433
723,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,29.0,3.8,8.633,,12.433
724,ANASTASIJA ANANJEVA,w,LAT,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,29.0,3.4,8.633,,12.033
725,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",BB,72.0,4.6,6.1,,10.7
726,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,64.0,4.3,7.5,,11.8
727,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",UB,103.0,3.4,6.7,,10.1
728,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,93.0,3.8,8.633,0.3,12.133
729,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,15.0,3.8,8.633,0.3,12.133
730,ANASTASIJA ANANJEVA,w,LAT,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT2,15.0,3.4,8.433,,11.833
732,CALEIGH ANDERS,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,120.0,4.6,6.6,,11.2
733,CALEIGH ANDERS,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,61.0,4.7,7.8,,12.5
734,CALEIGH ANDERS,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,71.0,5.1,7.4,,12.5
735,CALEIGH ANDERS,w,RSA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,85.0,4.2,8.8,,13.0
736,CALEIGH ANDERS,w,RSA,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",UB,5.0,4.7,7.1,,11.8
737,CALEIGH ANDERS,w,RSA,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",UB,5.0,4.7,7.167,,11.867
739,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",BB,3.0,6.0,7.533,,13.533
740,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",BB,8.0,6.0,6.733,,12.733
741,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",BB,8.0,5.8,7.6,,13.4
742,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",BB,,5.8,7.033,,12.833
743,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",FX,2.0,6.1,8.3,,14.4
744,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",FX,3.0,5.9,7.833,,13.733
745,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,2.0,6.1,8.1,,14.2
746,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",FX,,5.9,8.166,,14.066
747,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",UB,5.0,6.2,7.6,,13.8
748,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",UB,8.0,5.7,7.1,,12.8
749,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,3.0,6.1,8.566,,14.666
750,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",UB,,6.2,8.433,,14.633
751,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,aafinal,"liverpool, england",VT,1.0,5.6,9.566,,15.166
752,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",VT,,5.6,9.566,,15.166
753,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,1.0,5.6,9.466,,15.066
754,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,12.0,5.6,9.466,,15.066
755,REBECA ANDRADE,w,BRA,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT2,12.0,3.0,8.466,,11.466
756,REBECA ANDRADE,w,BRA,,2022 paris world challenge cup,qual,"paris, france",UB,1.0,6.2,8.4,,14.6
757,REBECA ANDRADE,w,BRA,,2022 paris world challenge cup,final,"paris, france",UB,2.0,6.1,8.55,,14.65
758,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",BB,10.0,5.8,7.7,,13.5
759,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",BB,3.0,6.0,8.3,,14.3
760,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,9.0,5.9,7.9,,13.8
761,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,teamfinal,"antwerp, belgium",BB,,5.7,7.533,0.1,13.133
762,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",FX,2.0,6.2,8.166,0.3,14.066
763,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",FX,2.0,6.1,8.4,,14.5
764,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,3.0,6.1,7.933,,14.033
765,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,teamfinal,"antwerp, belgium",FX,,6.1,8.566,,14.666
766,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",UB,5.0,6.1,8.4,,14.5
767,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,15.0,6.2,7.666,,13.866
768,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,teamfinal,"antwerp, belgium",UB,,6.2,8.2,,14.4
769,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",VT,2.0,5.6,9.2,0.1,14.7
770,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,teamfinal,"antwerp, belgium",VT,,5.6,9.3,,14.9
771,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",VT1,1.0,5.6,9.4,,15.0
772,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,2.0,5.6,9.3,,14.9
773,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",VT2,1.0,5.0,9.5,,14.5
774,REBECA ANDRADE,w,BRA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,2.0,5.0,9.366,,14.366
775,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",BB,1.0,6.1,8.066,,14.166
776,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",BB,2.0,5.8,7.766,,13.566
777,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",UB,2.0,6.1,8.233,,14.333
778,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",UB,2.0,6.1,8.2,,14.3
779,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT1,1.0,5.6,9.733,,15.333
780,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,1.0,5.6,9.5,,15.1
781,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT2,1.0,5.0,9.633,,14.633
782,REBECA ANDRADE,w,BRA,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT2,1.0,5.0,9.533,,14.533
793,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,qual,"munich, germany",BB,21.0,6.1,6.566,,12.666
794,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,final,"munich, germany",FX,3.0,5.8,8.066,,13.866
795,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,qual,"munich, germany",FX,3.0,5.6,8.033,,13.633
796,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,26.0,4.6,8.533,,13.133
797,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,qual,"munich, germany",VT1,13.0,4.6,8.533,,13.133
798,ANGELA ANDREOLI,w,ITA,2022-08-11,2022 senior european championships,qual,"munich, germany",VT2,13.0,4.0,8.633,,12.633
799,ANGELA ANDREOLI,w,ITA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,24.0,5.3,7.9,,13.2
800,ANGELA ANDREOLI,w,ITA,2023-09-30,2023 52nd fig artistic gymnastics world championships,teamfinal,"antwerp, belgium",BB,,5.2,7.833,,13.033
801,ANGELA ANDREOLI,w,ITA,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,61.0,5.5,7.166,,12.666
802,ANGELA ANDREOLI,w,ITA,2023-04-11,2023 senior european championships,qual,"antalya, turkey",FX,11.0,5.5,7.5,,13.0
803,ANGELA ANDREOLI,w,ITA,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,43.0,4.6,8.733,0.3,13.033
804,ANGELA ANDREOLI,w,ITA,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT1,10.0,4.6,8.733,0.3,13.033
805,ANGELA ANDREOLI,w,ITA,2023-04-11,2023 senior european championships,qual,"antalya, turkey",VT2,10.0,3.8,8.466,,12.266
860,LEIGH ANNE ELLIOTT,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",BB,33.0,4.3,5.4,,9.7
861,LEIGH ANNE ELLIOTT,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,26.0,4.5,4.5,,9.0
862,LEIGH ANNE ELLIOTT,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",UB,23.0,4.9,7.35,,12.25
863,LEIGH ANNE ELLIOTT,w,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,,4.2,8.65,,12.85
864,MINEA AINO MAIJA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",BB,25.0,4.4,6.933,,11.333
865,MINEA AINO MAIJA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",UB,35.0,2.4,7.9,,10.3
866,MINEA AINO MAIJA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,26.0,3.6,8.633,,12.233
867,MISELLA ANTILA,w,FIN,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",BB,25.0,4.3,7.366,,11.666
868,MISELLA ANTILA,w,FIN,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",FX,27.0,4.3,6.3,0.1,10.5
869,MISELLA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",BB,26.0,4.2,7.066,,11.266
870,MISELLA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,41.0,4.6,6.266,0.3,10.566
871,MISELLA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",UB,41.0,4.2,5.733,0.5,9.433
872,MISELLA ANTILA,w,FIN,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,37.0,3.2,8.666,,11.866
904,ARIANA PAOLA ARANIBAR RODRIGUEZ,w,BOL,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",BB,,3.7,4.7,,8.4
905,ARIANA PAOLA ARANIBAR RODRIGUEZ,w,BOL,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,3.2,6.533,,9.733
906,ARIANA PAOLA ARANIBAR RODRIGUEZ,w,BOL,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",UB,,1.0,6.233,4.0,3.233
907,ARIANA PAOLA ARANIBAR RODRIGUEZ,w,BOL,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,3.2,7.8,,11.0
908,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",BB,8.0,5.2,5.1,0.0,10.3
909,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",BB,5.0,5.2,7.3,0.0,12.5
910,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",FX,5.0,4.7,8.2,0.0,12.9
911,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,7.0,4.7,7.95,0.0,12.65
912,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",UB,19.0,4.6,7.05,0.0,11.65
913,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",VT1,6.0,5.0,7.65,0.3,12.35
914,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,3.0,5.0,8.85,0.0,13.85
915,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,final,"liverpool, england",VT2,6.0,4.4,8.45,0.0,12.85
916,SHANNON ARCHER,w,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT2,3.0,4.4,8.5,0.0,12.9
917,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",BB,3.0,5.2,7.5,,12.7
918,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",BB,16.0,5.3,6.65,,11.95
919,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",FX,13.0,4.6,6.9,,11.5
920,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,15.0,4.5,7.9,,12.4
921,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",UB,12.0,5.0,6.4,,11.4
922,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,final,"birmingham, england",UB,8.0,4.8,7.566,,12.366
923,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",UB,11.0,4.8,7.45,,12.25
924,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",VT,3.0,5.0,8.7,,13.7
926,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,final,"birmingham, england",VT1,3.0,5.0,8.566,0.3,13.266
927,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT1,1.0,5.0,8.9,,13.9
928,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,final,"birmingham, england",VT2,3.0,4.4,8.5,,12.9
929,SHANNON ARCHER,w,GBR,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT2,1.0,4.4,8.7,,13.1
998,DILDORA ARIPOVA,w,UZB,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",UB,135.0,4.6,5.333,,9.933
999,DILDORA ARIPOVA,w,UZB,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",BB,15.0,4.4,7.533,,11.933
1000,DILDORA ARIPOVA,w,UZB,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",FX,4.0,5.0,8.2,,13.2
1001,DILDORA ARIPOVA,w,UZB,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",FX,12.0,4.9,7.767,0.1,12.567
1002,DILDORA ARIPOVA,w,UZB,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",UB,23.0,4.6,6.467,,11.067
1003,DILDORA ARIPOVA,w,UZB,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",BB,15.0,4.8,7.333,,12.133
1004,DILDORA ARIPOVA,w,UZB,2022-03-31,2022 baku world cup,final,"baku, azerbaijan",FX,3.0,4.9,7.966,,12.866
1005,DILDORA ARIPOVA,w,UZB,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",FX,3.0,4.9,7.733,,12.633
1006,DILDORA ARIPOVA,w,UZB,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",UB,13.0,4.6,7.566,,12.166
1007,DILDORA ARIPOVA,w,UZB,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",BB,15.0,4.7,5.8,,10.5
1008,DILDORA ARIPOVA,w,UZB,2022-03-17,2022 cairo world cup,final,"cairo, egypt",FX,2.0,4.9,7.7,,12.6
1009,DILDORA ARIPOVA,w,UZB,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",FX,2.0,4.9,7.833,,12.733
1010,DILDORA ARIPOVA,w,UZB,2022-03-17,2022 cairo world cup,final,"cairo, egypt",UB,8.0,4.6,5.866,,10.466
1011,DILDORA ARIPOVA,w,UZB,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",UB,6.0,4.8,6.533,,11.333
1012,DILDORA ARIPOVA,w,UZB,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",BB,21.0,4.7,6.1,,10.8
1013,DILDORA ARIPOVA,w,UZB,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",FX,1.0,5.0,8.15,,13.15
1014,DILDORA ARIPOVA,w,UZB,2022-03-26,2022 varna world challenge cup,final,"varna, bulgaria",FX,8.0,4.3,7.5,0.3,11.5
1015,DILDORA ARIPOVA,w,UZB,2022-03-26,2022 varna world challenge cup,qual,"varna, bulgaria",UB,10.0,4.8,7.45,,12.25
1016,DILDORA ARIPOVA,w,UZB,,2023 10th senior artistic gymnastics asian championships,qual,singapore,BB,10.0,4.8,7.733,,12.533
1017,DILDORA ARIPOVA,w,UZB,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,22.0,4.6,7.4,,12.0
1018,DILDORA ARIPOVA,w,UZB,,2023 10th senior artistic gymnastics asian championships,qual,singapore,UB,11.0,5.0,7.233,,12.233
1019,DILDORA ARIPOVA,w,UZB,,2023 10th senior artistic gymnastics asian championships,final,singapore,UB,8.0,4.9,5.733,,10.633
1020,DILDORA ARIPOVA,w,UZB,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",BB,91.0,5.2,6.666,,11.866
1021,DILDORA ARIPOVA,w,UZB,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,56.0,5.0,7.6,,12.6
1022,DILDORA ARIPOVA,w,UZB,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",UB,64.0,5.1,7.5,,12.6
1023,DILDORA ARIPOVA,w,UZB,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,150.0,4.2,7.633,0.3,11.533
1024,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",BB,30.0,4.3,5.833,,10.133
1025,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",FX,26.0,4.4,6.666,,11.066
1026,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,final,"cairo, egypt",UB,8.0,4.9,7.2,,12.1
1027,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",UB,8.0,5.0,7.5,,12.5
1028,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT1,18.0,4.2,7.633,0.1,11.733
1029,DILDORA ARIPOVA,w,UZB,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",VT2,18.0,3.8,8.633,,12.433
1030,DILDORA ARIPOVA,w,UZB,2023-02-23,2023 cottbus world cup,final,"cottbus, germany",BB,8.0,5.0,6.066,,11.066
1031,DILDORA ARIPOVA,w,UZB,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",BB,7.0,5.2,7.766,,12.966
