,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
211,SABA ABESADZE,m,GEO,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",FX,27.0,4.9,7.866,,12.766
212,SABA ABESADZE,m,GEO,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",PB,21.0,5.2,7.7,,12.9
213,SABA ABESADZE,m,GEO,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",FX,28.0,5.3,7.733,,13.033
214,SABA ABESADZE,m,GEO,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PB,23.0,5.0,7.7,,12.7
215,SABA ABESADZE,m,GEO,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PH,33.0,4.7,8.3,,13.0
216,SABA ABESADZE,m,GEO,2023-03-01,2023 doha world cup,qual,"doha, qatar",FX,33.0,5.2,6.533,,11.733
217,SABA ABESADZE,m,GEO,2023-03-01,2023 doha world cup,qual,"doha, qatar",PB,18.0,5.7,7.166,,12.866
218,SABA ABESADZE,m,GEO,2023-03-01,2023 doha world cup,qual,"doha, qatar",PH,35.0,4.5,7.766,,12.266
219,SABA ABESADZE,m,GEO,2023-04-11,2023 senior european championships,qual,"antalya, turkey",PB,99.0,4.5,7.566,,12.066
236,AHMAD ABU AL SOUD,m,JOR,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",PH,2.0,6.3,8.566,,14.866
237,AHMAD ABU AL SOUD,m,JOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,8.0,6.3,8.066,,14.366
238,AHMAD ABU AL SOUD,m,JOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",PH,3.0,6.4,8.233,,14.633
239,AHMAD ABU AL SOUD,m,JOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,4.0,6.4,8.5,,14.9
240,AHMAD ABU AL SOUD,m,JOR,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",PH,26.0,5.1,7.7,,12.8
241,AHMAD ABU AL SOUD,m,JOR,2023-02-23,2023 cottbus world cup,final,"cottbus, germany",PH,8.0,5.5,6.3,,11.8
242,AHMAD ABU AL SOUD,m,JOR,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PH,6.0,5.9,8.7,,14.6
243,AHMAD ABU AL SOUD,m,JOR,2023-03-01,2023 doha world cup,qual,"doha, qatar",PH,16.0,5.6,8.066,,13.666
244,AHMAD ABU AL SOUD,m,JOR,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PH,18.0,6.2,6.566,,12.766
295,ONDINE ACHAMPONG,m,GBR,,birmingham 2022 commonwealth games,aaqual,"birmingham, england",VT1,,5.0,9.15,,14.15
309,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",FX,14.0,4.3,8.2,,12.5
310,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",FX,19.0,4.3,8.0,,12.3
311,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",HB,10.0,4.2,7.95,,12.15
312,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,final,"san salvador, el salvador",HB,7.0,4.2,7.65,,11.85
313,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",HB,8.0,4.2,8.0,,12.2
314,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",PB,9.0,4.5,8.4,,12.9
315,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",PB,10.0,4.5,8.5,,13.0
316,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",PH,9.0,4.1,7.7,,11.8
317,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",PH,14.0,4.1,7.6,,11.7
318,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",SR,10.0,4.0,7.8,,11.8
319,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",SR,20.0,4.0,7.7,,11.7
320,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,aafinal,"san salvador, el salvador",VT1,14.0,4.0,9.0,,13.0
321,FRANCISCO ACUNA,m,CRC,2023-06-24,2023 central american and caribbean games,qual,"san salvador, el salvador",VT1,22.0,4.0,8.9,,12.9
342,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,34.0,4.0,6.6,,10.6
343,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,qual,"birmingham, england",PB,35.0,3.5,7.65,,11.15
344,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,qual,"birmingham, england",PH,36.0,3.0,6.1,,9.1
345,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,qual,"birmingham, england",SR,33.0,3.2,7.1,0.3,10.0
346,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,aaqual,"birmingham, england",VT1,,2.8,8.8,,11.6
347,KARTHIK ADAPA,m,CAY,,birmingham 2022 commonwealth games,qual,"birmingham, england",HB,34.0,2.8,7.35,,10.15
348,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,65.0,5.1,8.0,,13.1
349,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,77.0,4.6,8.033,,12.633
350,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,39.0,5.8,8.066,,13.866
351,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,30.0,5.3,8.0,,13.3
352,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,62.0,4.9,8.066,,12.966
353,MOHAMED AFIFY,m,EGY,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,79.0,4.8,8.966,0.1,13.666
354,MOHAMED AFIFY,m,EGY,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",PB,9.0,5.8,8.033,,13.833
355,MOHAMED AFIFY,m,EGY,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",PH,40.0,4.6,5.766,,10.366
356,MOHAMED AFIFY,m,EGY,,2022 paris world challenge cup,qual,"paris, france",FX,20.0,5.1,8.05,,13.15
357,MOHAMED AFIFY,m,EGY,,2022 paris world challenge cup,qual,"paris, france",PB,13.0,5.8,7.7,,13.5
358,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,89.0,5.1,8.133,,13.233
359,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,96.0,4.8,7.7,,12.5
360,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,50.0,6.0,7.933,,13.933
361,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,111.0,5.3,6.566,,11.866
362,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,95.0,5.1,7.6,,12.7
363,MOHAMED AFIFY,m,EGY,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,99.0,4.8,9.066,0.1,13.766
364,MOHAMED AFIFY,m,EGY,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",HB,35.0,4.2,7.266,,11.466
365,MOHAMED AFIFY,m,EGY,2023-03-09,2023 baku world cup,final,"baku, azerbaijan",PB,4.0,6.0,8.533,,14.533
366,MOHAMED AFIFY,m,EGY,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",PB,7.0,6.0,8.433,,14.433
367,MOHAMED AFIFY,m,EGY,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",SR,26.0,4.9,7.9,,12.8
368,MOHAMED AFIFY,m,EGY,2023-04-27,2023 cairo world cup,final,"cairo, egypt",PB,2.0,6.0,8.066,,14.066
369,MOHAMED AFIFY,m,EGY,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",PB,3.0,6.0,8.033,,14.033
370,MOHAMED AFIFY,m,EGY,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",PH,24.0,5.3,7.4,,12.7
371,MOHAMED AFIFY,m,EGY,2023-03-01,2023 doha world cup,qual,"doha, qatar",PB,15.0,5.8,7.333,,13.133
372,MOHAMED AFIFY,m,EGY,2023-03-01,2023 doha world cup,qual,"doha, qatar",PH,34.0,5.3,7.0,,12.3
373,MUHAMMAD AFZAL,m,PAK,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,39.0,2.9,5.5,,8.4
374,MUHAMMAD AFZAL,m,PAK,,birmingham 2022 commonwealth games,qual,"birmingham, england",SR,35.0,2.7,5.85,4.3,4.25
375,MUHAMMAD AFZAL,m,PAK,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT1,18.0,2.8,8.35,0.6,10.55
376,MUHAMMAD AFZAL,m,PAK,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT2,18.0,2.4,7.8,,10.2
377,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",FX,,5.1,7.367,,12.467
378,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,5.1,7.933,0.3,12.733
379,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",HB,,4.1,8.4,,12.5
380,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",PB,,4.5,7.567,,12.067
381,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",SR,,4.7,8.2,,12.9
382,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",SR,,4.7,8.233,,12.933
383,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamfinal,"medellin, colombia",VT,,4.8,7.333,0.1,12.033
384,SANTIAGO AGOSTINELLI,m,ARG,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",VT,,5.2,8.7,,13.9
385,SANTIAGO AGOSTINELLI,m,ARG,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",FX,18.0,5.4,7.933,0.2,13.133
386,SANTIAGO AGOSTINELLI,m,ARG,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",HB,31.0,4.1,8.3,,12.4
387,SANTIAGO AGOSTINELLI,m,ARG,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",PB,30.0,4.5,8.233,,12.733
388,SANTIAGO AGOSTINELLI,m,ARG,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",SR,15.0,4.7,8.3,,13.0
389,SANTIAGO AGOSTINELLI,m,ARG,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,22.0,4.8,9.033,,13.833
390,JUSTIN AH CHOW,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",HB,26.0,4.7,7.4,,12.1
391,JUSTIN AH CHOW,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PB,19.0,5.2,7.95,,13.15
392,JUSTIN AH CHOW,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PH,26.0,5.6,6.15,,11.75
393,MAHDI AHMAD KOHANI,m,IRI,2023-03-09,2023 baku world cup,final,"baku, azerbaijan",SR,2.0,6.0,8.5,,14.5
394,MAHDI AHMAD KOHANI,m,IRI,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",SR,2.0,6.0,8.5,,14.5
395,MAHDI AHMAD KOHANI,m,IRI,2023-02-23,2023 cottbus world cup,final,"cottbus, germany",SR,2.0,6.0,8.766,,14.766
396,MAHDI AHMAD KOHANI,m,IRI,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",SR,2.0,6.0,8.666,,14.666
397,MAHDI AHMAD KOHANI,m,IRI,2023-03-01,2023 doha world cup,final,"doha, qatar",SR,6.0,6.0,8.6,,14.6
398,MAHDI AHMAD KOHANI,m,IRI,2023-03-01,2023 doha world cup,qual,"doha, qatar",SR,5.0,6.0,8.666,,14.666
399,MAHDI AHMAD KOHANI,m,IRI,2023-08-01,2023 fisu world university games,final,"chengdu, china",SR,8.0,6.0,7.766,,13.766
400,MAHDI AHMAD KOHANI,m,IRI,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,6.0,6.0,8.6,,14.6
401,MAHDI AHMAD KOHANI,m,IRI,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",SR,12.0,6.0,7.4,,13.4
402,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,38.0,3.5,5.9,0.3,9.1
403,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",PB,37.0,2.4,7.1,3.0,6.5
404,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",PH,41.0,2.2,3.9,4.0,2.1
405,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",SR,34.0,2.3,7.6,5.3,4.6
406,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,aaqual,"birmingham, england",VT1,,3.2,8.85,0.1,11.95
407,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT1,17.0,3.2,8.85,0.1,11.95
408,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT2,17.0,2.4,8.95,,11.35
409,SHISHIR AHMED,m,BAN,,birmingham 2022 commonwealth games,qual,"birmingham, england",HB,35.0,1.8,5.15,4.0,2.95
410,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",PH,42.0,4.2,6.133,,10.333
411,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT1,10.0,5.2,8.866,,14.066
412,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",VT2,10.0,5.2,8.8,0.1,13.9
413,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-17,2022 cairo world cup,final,"cairo, egypt",VT1,7.0,5.2,9.266,,14.466
414,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",VT1,8.0,5.2,8.966,,14.166
415,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-17,2022 cairo world cup,final,"cairo, egypt",VT2,7.0,5.2,7.833,0.3,12.733
416,MUHAMMAD SHARUL AIMY,m,MAS,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",VT2,8.0,5.2,7.633,0.1,12.733
417,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,14.0,5.5,8.133,,13.633
418,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,55.0,3.6,6.933,,10.533
419,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,31.0,3.8,8.933,,12.733
420,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PH,20.0,4.7,8.1,,12.8
421,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,48.0,4.3,7.033,,11.333
422,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT1,4.0,5.2,9.0,,14.2
423,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,final,singapore,VT1,6.0,5.2,7.833,0.1,12.933
424,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT2,4.0,5.2,9.366,,14.566
425,MUHAMMAD SHARUL AIMY,m,MAS,,2023 10th senior artistic gymnastics asian championships,final,singapore,VT2,6.0,5.2,9.1,,14.3
426,MUHAMMAD SHARUL AIMY,m,MAS,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PH,38.0,4.7,8.133,,12.833
427,MUHAMMAD SHARUL AIMY,m,MAS,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT1,18.0,5.2,8.9,,14.1
428,MUHAMMAD SHARUL AIMY,m,MAS,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",VT2,18.0,5.2,8.2,,13.4
429,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,33.0,5.3,5.6,,10.9
430,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,qual,"birmingham, england",PH,23.0,4.2,7.8,,12.0
431,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,final,"birmingham, england",VT1,7.0,5.2,8.966,0.3,13.866
432,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT1,7.0,5.2,8.8,,14.0
433,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,final,"birmingham, england",VT2,7.0,5.2,8.433,0.1,13.533
434,MUHAMMAD SHARUL AIMY,m,MAS,,birmingham 2022 commonwealth games,qual,"birmingham, england",VT2,7.0,5.2,8.7,,13.9
435,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,129.0,5.7,5.4,0.5,10.6
436,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,119.0,4.8,6.866,,11.666
437,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,91.0,4.7,8.3,,13.0
438,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,138.0,3.4,4.133,3.0,4.533
439,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,118.0,3.8,7.966,,11.766
440,EMIL AKHMEJANOV,m,KAZ,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,112.0,5.2,8.0,0.1,13.1
441,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",HB,19.0,4.5,6.8,,11.3
442,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",PB,15.0,4.7,8.05,,12.75
443,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",VT1,5.0,5.2,9.15,,14.35
444,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT1,8.0,5.2,9.25,,14.45
445,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,final,"mersin, turkey",VT2,5.0,5.2,7.85,,13.05
446,EMIL AKHMEJANOV,m,KAZ,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",VT2,8.0,5.2,8.0,0.1,13.1
447,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",FX,26.0,5.7,5.65,,11.35
448,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",HB,29.0,4.6,4.4,,9.0
449,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",PB,20.0,5.2,7.9,,13.1
450,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",PH,22.0,4.8,7.8,,12.6
451,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT1,3.0,5.2,8.966,,14.166
452,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT1,5.0,5.2,8.75,,13.95
453,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,qual,"osijek, croatia",VT2,5.0,5.2,9.0,,14.2
454,EMIL AKHMEJANOV,m,KAZ,2023-06-08,2023 osijek world challenge cup,final,"osijek, croatia",VT2,3.0,5.2,9.2,,14.4
455,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",FX,3.0,5.8,8.0,0.0,13.8
456,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",FX,8.0,5.7,7.3,0.0,13.0
457,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",HB,16.0,4.8,7.65,0.0,12.45
458,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",PB,17.0,4.8,7.6,0.0,12.4
459,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",PH,21.0,4.5,6.5,0.0,11.0
460,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",VT1,5.0,5.2,7.933,0.1,13.033
461,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",VT1,4.0,5.2,9.1,0.1,14.2
462,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,final,"varna, bulgaria",VT2,5.0,5.2,8.966,0.0,14.166
463,EMIL AKHMEJANOV,m,KAZ,2023-05-25,2023 varna world challenge cup,qual,"varna, bulgaria",VT2,4.0,5.2,8.95,0.0,14.15
464,EMIL AKHMEJANOV,m,KAZ,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",FX,38.0,2.0,8.1,8.0,2.1
465,EMIL AKHMEJANOV,m,KAZ,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PB,23.0,5.2,7.733,,12.933
466,EMIL AKHMEJANOV,m,KAZ,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PH,28.0,4.8,6.633,,11.433
467,EMIL AKHMEJANOV,m,KAZ,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",SR,27.0,3.8,8.4,,12.2
468,AKHMEJANOV AKHMEJANOV,m,KAZ,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",HB,15.0,4.1,8.5,,12.6
469,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",FX,22.0,5.0,6.4,,11.4
470,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",FX,34.0,4.9,7.7,0.5,12.1
471,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",HB,18.0,4.7,7.7,,12.4
472,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",HB,30.0,4.7,7.733,,12.433
473,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",PB,17.0,4.6,7.466,,12.066
474,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",PB,34.0,4.6,7.7,,12.3
475,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",PH,3.0,5.1,7.633,,12.733
476,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",PH,37.0,4.6,6.533,,11.133
477,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",SR,6.0,5.2,7.966,,13.166
478,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",SR,27.0,5.2,7.366,,12.566
479,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,aafinal,"santiago, chile",VT,20.0,5.2,7.866,0.3,12.766
480,DANIEL ALARCON,m,PER,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,29.0,5.2,8.666,0.1,13.766
481,EDWARD DANIEL ALARCON LUQUE,m,PER,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",FX,,5.1,7.867,,12.967
482,EDWARD DANIEL ALARCON LUQUE,m,PER,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",HB,,4.7,7.367,,12.067
483,EDWARD DANIEL ALARCON LUQUE,m,PER,2023-05-26,2023 artistic gymnastics senior pan american championships,teamqual,"medellin, colombia",PB,,4.6,7.267,,11.867
